user_id,Font color (control),Font color (pilot),Background color (control),Background color (pilot)
f023f4,1,0,0,1
52ab7c,1,0,0,1
6ac07f,1,0,0,1
3d5cd5,1,0,0,1
9f68ba,1,0,1,0
37cb63,1,0,0,1
287cc1,1,0,1,0
6d0481,1,0,1,0
a4d3d2,1,0,1,0
ba5762,1,0,0,1
0a8f14,1,0,1,0
a4af8f,1,0,0,1
756ac8,1,0,1,0
a641f7,1,0,1,0
1e8e37,1,0,1,0
0c9869,1,0,0,1
6c329d,1,0,0,1
721bbe,1,0,0,1
1a8228,1,0,0,1
a8cb8b,1,0,0,1
c6cef8,1,0,0,1
88f92d,1,0,1,0
3af082,1,0,0,1
fba338,1,0,1,0
791585,1,0,0,1
d3170a,1,0,0,1
49390f,1,0,1,0
b2e972,1,0,0,1
f348db,1,0,0,1
22a5bb,1,0,0,1
71e4ef,1,0,1,0
302b29,1,0,0,1
9950ad,1,0,1,0
253920,1,0,1,0
dfccd7,1,0,1,0
a6dd32,1,0,1,0
1013ec,1,0,1,0
9179aa,1,0,1,0
68c0b8,1,0,0,1
5a485f,1,0,0,1
1b5843,1,0,1,0
a37157,1,0,1,0
868b56,1,0,0,1
046ffc,1,0,1,0
50e335,1,0,1,0
349ddd,1,0,0,1
c85d02,1,0,0,1
e43e21,1,0,1,0
dde763,1,0,0,1
b30509,1,0,0,1
80f7bc,1,0,1,0
ec9684,1,0,1,0
2af030,1,0,1,0
2d1b64,1,0,1,0
78865f,1,0,1,0
1cd4c6,1,0,0,1
079c21,1,0,0,1
3ad17f,1,0,0,1
22389d,1,0,0,1
d89ba0,1,0,0,1
29847e,1,0,1,0
b0a2e8,1,0,0,1
81b60d,1,0,0,1
e14856,1,0,0,1
63ad48,1,0,1,0
7dee05,1,0,1,0
296124,1,0,1,0
5d467d,1,0,1,0
76ef43,1,0,0,1
68542b,1,0,0,1
00bd2b,1,0,1,0
698510,1,0,0,1
32e2b9,1,0,0,1
f2cfe6,1,0,1,0
7befe5,1,0,1,0
5a025f,1,0,1,0
c58b06,1,0,0,1
6ce031,1,0,0,1
68fe10,1,0,1,0
4785fd,1,0,1,0
240232,1,0,1,0
9f72aa,1,0,1,0
4d2ce6,1,0,1,0
a2ae53,1,0,0,1
af36d3,1,0,0,1
147f53,1,0,0,1
2e08db,1,0,0,1
102fa2,1,0,0,1
d57f45,1,0,0,1
d5be6c,1,0,0,1
c62f4e,1,0,0,1
bc91a7,1,0,0,1
2e1e4a,1,0,0,1
48e722,1,0,1,0
794bb9,1,0,1,0
faa9be,1,0,1,0
45297f,1,0,1,0
f30264,1,0,1,0
8fc447,1,0,1,0
3623ca,1,0,1,0
fd85fc,1,0,0,1
b65ebc,1,0,0,1
886cc3,1,0,1,0
e554a5,1,0,1,0
12bcfa,1,0,1,0
50b71c,1,0,0,1
ec9670,1,0,0,1
e69cea,1,0,0,1
4cb2de,1,0,0,1
c2afe3,1,0,0,1
a4980a,1,0,1,0
a436a5,1,0,1,0
9b1730,1,0,1,0
3b01c7,1,0,1,0
8be822,1,0,1,0
089463,1,0,0,1
fba8a6,1,0,1,0
ec5e72,1,0,1,0
be9ea5,1,0,1,0
40ae9a,1,0,0,1
147bd4,1,0,1,0
4f0973,1,0,0,1
36a86c,1,0,0,1
796653,1,0,0,1
8361a5,1,0,0,1
a953ad,1,0,0,1
957c97,1,0,1,0
3f5268,1,0,0,1
393a3d,1,0,1,0
91dfb1,1,0,1,0
e672dc,1,0,1,0
c68855,1,0,1,0
e272ad,1,0,1,0
a2a661,1,0,0,1
db1bb3,1,0,0,1
a0e60b,1,0,0,1
5ad4bf,1,0,1,0
ec3b7e,1,0,1,0
b7490d,1,0,0,1
7be78a,1,0,0,1
e56520,1,0,1,0
d9bd69,1,0,1,0
09c36b,1,0,0,1
62e077,1,0,1,0
eab224,1,0,1,0
a04153,1,0,0,1
0d3d79,1,0,0,1
b62443,1,0,1,0
639495,1,0,0,1
fe5d98,1,0,1,0
3020b5,1,0,0,1
15d075,1,0,1,0
e2b775,1,0,1,0
df1d6f,1,0,0,1
1248ad,1,0,0,1
7b2afb,1,0,0,1
ea86de,1,0,0,1
491603,1,0,1,0
41da5a,1,0,0,1
b6f518,1,0,0,1
b2a237,1,0,1,0
340e87,1,0,0,1
2fbf69,1,0,1,0
4457eb,1,0,0,1
70df28,1,0,1,0
c0c690,1,0,0,1
6e7ee0,1,0,1,0
b6bb53,1,0,1,0
55a02a,1,0,0,1
e1b0be,1,0,0,1
0790f8,1,0,1,0
df2fa3,1,0,0,1
c0a2e7,1,0,0,1
cb06b3,1,0,0,1
1d817c,1,0,0,1
e63590,1,0,0,1
7ba108,1,0,0,1
5211c1,1,0,1,0
5039cf,1,0,1,0
1efcc1,1,0,0,1
34a209,1,0,0,1
caa58d,1,0,1,0
b0bfec,1,0,1,0
43b04a,1,0,0,1
fa6b23,1,0,1,0
f51a41,1,0,0,1
4cff2b,1,0,1,0
aac14e,1,0,1,0
97891b,1,0,0,1
349e59,1,0,0,1
e9a445,1,0,1,0
89fdd3,1,0,1,0
d2a0d2,1,0,1,0
3e449e,1,0,1,0
b60749,1,0,1,0
463669,1,0,0,1
7d0da7,1,0,1,0
104130,1,0,0,1
c078ac,1,0,0,1
5a3bb3,1,0,0,1
45cdaf,1,0,0,1
d5d83c,1,0,1,0
5bfb5b,1,0,0,1
90931a,1,0,0,1
f85746,1,0,1,0
f1aa1c,1,0,1,0
ee00be,1,0,0,1
a9e8ce,1,0,1,0
8f3a45,1,0,0,1
e56327,1,0,0,1
a9ab4b,1,0,0,1
7b995e,1,0,0,1
ebe0f2,1,0,1,0
444b63,1,0,1,0
4bf854,1,0,1,0
5637ba,1,0,0,1
4c8b53,1,0,0,1
437df8,1,0,0,1
081e08,1,0,1,0
dffdec,1,0,0,1
4c11e1,1,0,1,0
13a180,1,0,0,1
fab12a,1,0,0,1
b43057,1,0,1,0
583b22,1,0,0,1
5cb7fb,1,0,0,1
2c86b4,1,0,0,1
490242,1,0,1,0
fedc3c,1,0,0,1
d5995f,1,0,1,0
45b53d,1,0,0,1
244fa5,1,0,0,1
d08197,1,0,0,1
f52847,1,0,1,0
351635,1,0,0,1
0a28cc,1,0,1,0
44f1e2,1,0,1,0
b7340b,1,0,0,1
d16d86,1,0,1,0
ee3267,1,0,1,0
0b8926,1,0,1,0
60932b,1,0,0,1
41af82,1,0,0,1
52113c,1,0,1,0
996669,1,0,0,1
f3dad2,1,0,1,0
70f32c,1,0,1,0
f79ba6,1,0,1,0
3c336e,1,0,1,0
8d136c,1,0,0,1
eb5481,1,0,1,0
ad3d8a,1,0,1,0
f0b21a,1,0,0,1
f3a38c,1,0,0,1
fc8502,1,0,1,0
2a0c49,1,0,1,0
c5b8ea,1,0,0,1
0666cb,1,0,1,0
7eb5a7,1,0,1,0
94a905,1,0,0,1
d3b081,1,0,0,1
552639,1,0,1,0
be9b91,1,0,0,1
fbe0f3,1,0,0,1
728ad6,1,0,1,0
632944,1,0,0,1
3a60b5,1,0,0,1
7a83b2,1,0,0,1
107c75,1,0,0,1
96c9bc,1,0,0,1
a7479a,1,0,0,1
01786c,1,0,0,1
40c389,1,0,0,1
a5b312,1,0,0,1
7690fa,1,0,1,0
800dcf,1,0,1,0
d03d71,1,0,0,1
3fe556,1,0,1,0
9df27f,1,0,1,0
67e0b8,1,0,0,1
bef345,1,0,0,1
85e5e7,1,0,0,1
240941,1,0,0,1
f8d26e,1,0,1,0
7666ca,1,0,0,1
45fe77,1,0,0,1
43ee36,1,0,0,1
7573b8,1,0,0,1
11906a,1,0,1,0
9dfd75,1,0,1,0
e5c0cd,1,0,0,1
355527,1,0,0,1
04de2a,1,0,0,1
a0252c,1,0,1,0
d11f48,1,0,0,1
a1122d,1,0,1,0
2effe9,1,0,0,1
1bc686,1,0,1,0
5adb6c,1,0,1,0
7f0c67,1,0,1,0
cb6f5f,1,0,1,0
e852b4,1,0,0,1
60f6c3,1,0,1,0
f3fc5a,1,0,1,0
157d15,1,0,0,1
7f37d9,1,0,0,1
4e132d,1,0,1,0
b465c5,1,0,1,0
0af509,1,0,0,1
a39882,1,0,0,1
dc516d,1,0,0,1
aa6f37,1,0,0,1
660a54,1,0,1,0
446ea6,1,0,1,0
e7d0bb,1,0,0,1
4c0b1d,1,0,0,1
c1669d,1,0,0,1
4e239c,1,0,0,1
27653f,1,0,0,1
4f58f0,1,0,1,0
52ddcd,1,0,0,1
3f066c,1,0,1,0
3a08e5,1,0,0,1
822876,1,0,0,1
cb322b,1,0,0,1
82fa85,1,0,0,1
f9f80e,1,0,0,1
b9dac6,1,0,0,1
3228a3,1,0,0,1
26b47f,1,0,0,1
66c270,1,0,0,1
57766f,1,0,0,1
13b3d9,1,0,1,0
11a675,1,0,0,1
af908f,1,0,0,1
cabfa7,1,0,0,1
60c406,1,0,1,0
eb94dc,1,0,0,1
6ea917,1,0,0,1
2cc354,1,0,1,0
69938b,1,0,0,1
ec7074,1,0,1,0
84e4bf,1,0,1,0
4b8ebd,1,0,1,0
86ce5e,1,0,1,0
f79b27,1,0,0,1
6af9e5,1,0,0,1
890acf,1,0,0,1
874a15,1,0,1,0
b2f2e8,1,0,1,0
6e52e7,1,0,1,0
4ab550,1,0,0,1
fb370f,1,0,1,0
2f4efe,1,0,1,0
042ef7,1,0,0,1
94cda0,1,0,1,0
7d3c14,1,0,1,0
be417d,1,0,0,1
04faab,1,0,0,1
e6b17e,1,0,1,0
92022a,1,0,0,1
564f72,1,0,0,1
12f4df,1,0,0,1
2d3afe,1,0,1,0
e541fc,1,0,0,1
027974,1,0,0,1
be315d,1,0,1,0
682c1b,1,0,1,0
dcae75,1,0,1,0
d3229b,1,0,1,0
c6ee81,1,0,1,0
6f52d5,1,0,1,0
02c407,1,0,1,0
a57cd7,1,0,0,1
b467b9,1,0,1,0
5a944e,1,0,0,1
584665,1,0,0,1
42eb31,1,0,1,0
10dc9f,1,0,0,1
fdf928,1,0,0,1
07127d,1,0,0,1
3172b3,1,0,0,1
f12097,1,0,1,0
8f6ae8,1,0,1,0
7a1a4e,1,0,0,1
bfd7e8,1,0,1,0
ee9937,1,0,0,1
574354,1,0,0,1
df0c90,1,0,1,0
330ad5,1,0,0,1
675f5e,1,0,1,0
ee9923,1,0,0,1
fcf318,1,0,0,1
b4e628,1,0,1,0
fee74e,1,0,1,0
81b149,1,0,0,1
733d3e,1,0,0,1
2c37ec,1,0,0,1
9a7963,1,0,0,1
d4197b,1,0,1,0
e5c360,1,0,1,0
02bb4c,1,0,0,1
45ac6b,1,0,1,0
0742e5,1,0,1,0
1f3969,1,0,0,1
abed5b,1,0,0,1
4a20a8,1,0,0,1
0d4e07,1,0,0,1
60820d,1,0,1,0
168b8e,1,0,0,1
c95de2,1,0,0,1
cdecbc,1,0,1,0
3a770e,1,0,1,0
1b4c48,1,0,0,1
cbcb33,1,0,1,0
0cc3df,1,0,0,1
30b8da,1,0,1,0
611b9d,1,0,0,1
f46dda,1,0,0,1
658cf6,1,0,1,0
aed866,1,0,0,1
15d0fb,1,0,1,0
c81799,1,0,0,1
a5d3de,1,0,1,0
8db3c0,1,0,0,1
200e1d,1,0,0,1
f559a8,1,0,0,1
a94255,1,0,0,1
ee1b08,1,0,0,1
037e82,1,0,1,0
9c6913,1,0,1,0
75fb50,1,0,1,0
15b357,1,0,1,0
b21a8b,1,0,0,1
e18cb4,1,0,1,0
45ee6f,1,0,1,0
cf5e99,1,0,0,1
bc63b9,1,0,1,0
0b1518,1,0,1,0
13785a,1,0,0,1
493831,1,0,1,0
500ab3,1,0,1,0
0e826a,1,0,0,1
dfb0f7,1,0,1,0
c85ffb,1,0,1,0
fb2a36,1,0,0,1
a7241e,1,0,0,1
df6059,1,0,0,1
d5fbb6,1,0,1,0
0e36db,1,0,0,1
62587f,1,0,1,0
153e17,1,0,0,1
80e34c,1,0,1,0
b55b9b,1,0,0,1
4d31c8,1,0,1,0
ce00d4,1,0,1,0
09df0f,1,0,0,1
666668,1,0,0,1
0d7c2e,1,0,0,1
566d24,1,0,1,0
0fda1c,1,0,1,0
7e016b,1,0,1,0
b4c2ab,1,0,0,1
e29a6b,1,0,1,0
f3a1e7,1,0,1,0
589221,1,0,1,0
49c484,1,0,1,0
439b60,1,0,0,1
1d6d46,1,0,1,0
49ede3,1,0,0,1
ab37f0,1,0,1,0
a99378,1,0,1,0
756382,1,0,1,0
d847a6,1,0,0,1
1d2d7d,1,0,0,1
1b7bfa,1,0,0,1
f5f62c,1,0,1,0
564868,1,0,0,1
e3aafa,1,0,1,0
604097,1,0,1,0
173c67,1,0,0,1
dcc376,1,0,1,0
60f7ee,1,0,1,0
1facf5,1,0,0,1
4391f0,1,0,0,1
efde4c,1,0,1,0
d35e2a,1,0,1,0
df3dd2,1,0,1,0
3182a8,1,0,1,0
ff8efc,1,0,0,1
7daee1,1,0,1,0
27bb20,1,0,1,0
951e22,1,0,1,0
5a0663,1,0,0,1
6b61a0,1,0,1,0
d57ede,1,0,0,1
bc69f9,1,0,0,1
64cc64,1,0,0,1
ae1089,1,0,1,0
10665c,1,0,0,1
75a2bc,1,0,0,1
59c95f,1,0,1,0
c21ebd,1,0,0,1
c2c6c7,1,0,0,1
980514,1,0,0,1
7aafc6,1,0,0,1
8244fa,1,0,0,1
7c443e,1,0,0,1
0ab946,1,0,1,0
710756,1,0,1,0
c79e6f,1,0,0,1
5d1d68,1,0,1,0
00609e,1,0,1,0
30c16a,1,0,0,1
3cde07,1,0,0,1
946b67,1,0,1,0
24df78,1,0,0,1
6d16dd,1,0,1,0
1c3f03,1,0,1,0
bd4913,1,0,1,0
55a773,1,0,1,0
ccee04,1,0,1,0
f1f2e3,1,0,1,0
3e4dc7,1,0,1,0
490fec,1,0,0,1
6d2dbe,1,0,1,0
6ec1b8,1,0,0,1
b4ce53,1,0,0,1
8bd04d,1,0,0,1
da153f,1,0,1,0
356967,1,0,1,0
7a4d70,1,0,0,1
7ce77c,1,0,0,1
2c55bb,1,0,0,1
9667a4,1,0,0,1
381880,1,0,0,1
6ae030,1,0,1,0
8267ea,1,0,1,0
106522,1,0,0,1
a2a1ad,1,0,0,1
150578,1,0,0,1
c16616,1,0,0,1
da3527,1,0,0,1
7f8b29,1,0,0,1
3b18cd,1,0,0,1
aba6f0,1,0,1,0
ffe691,1,0,0,1
e7aebe,1,0,1,0
cfa45f,1,0,0,1
b994f4,1,0,1,0
5504a1,1,0,0,1
b42dca,1,0,0,1
4c59ff,1,0,1,0
2725e5,1,0,0,1
be83a2,1,0,0,1
54c384,1,0,1,0
dabc84,1,0,1,0
aeac80,1,0,0,1
7ec731,1,0,0,1
6884b5,1,0,0,1
21e41f,1,0,0,1
a719b0,1,0,1,0
d2f52a,1,0,0,1
80b3e0,1,0,0,1
220703,1,0,1,0
4331d4,1,0,1,0
c04dcb,1,0,0,1
ffb1ab,1,0,0,1
6dcc59,1,0,0,1
757f52,1,0,0,1
d12024,1,0,1,0
116091,1,0,1,0
42c902,1,0,0,1
fb2c81,1,0,0,1
7965ca,1,0,0,1
a04a8d,1,0,1,0
3ce7ce,1,0,1,0
f07163,1,0,1,0
937b72,1,0,1,0
124919,1,0,0,1
72bdbe,1,0,1,0
3f2ad5,1,0,0,1
87b3e2,1,0,1,0
61682e,1,0,0,1
228ad1,1,0,1,0
633452,1,0,0,1
749e4e,1,0,1,0
4b7733,1,0,0,1
bc100e,1,0,0,1
829758,1,0,1,0
9e6474,1,0,0,1
dad51e,1,0,0,1
7ddc0a,1,0,1,0
ff1e76,1,0,1,0
3dd52a,1,0,0,1
042dd5,1,0,0,1
ac789d,1,0,1,0
031881,1,0,1,0
01ef69,1,0,1,0
c700e3,1,0,1,0
09dd59,1,0,1,0
6e968b,1,0,0,1
7287d6,1,0,1,0
ca51a5,1,0,1,0
dc51d3,1,0,1,0
608094,1,0,1,0
4fdfc8,1,0,0,1
377eca,1,0,0,1
781961,1,0,1,0
a37347,1,0,1,0
611d50,1,0,0,1
e221d3,1,0,1,0
9991a6,1,0,0,1
cfc85e,1,0,0,1
0aae32,1,0,1,0
e1dd00,1,0,1,0
94fc08,1,0,1,0
1a4b43,1,0,1,0
fddb36,1,0,1,0
57ffa0,1,0,1,0
55d2b6,1,0,0,1
e9628a,1,0,1,0
5b3f12,1,0,0,1
7f7f39,1,0,0,1
43c87e,1,0,1,0
a22535,1,0,1,0
87cb51,1,0,0,1
500743,1,0,0,1
954bc8,1,0,0,1
6d1d21,1,0,1,0
d5dae8,1,0,0,1
90beca,1,0,1,0
203a50,1,0,0,1
3d0f60,1,0,1,0
87732a,1,0,0,1
737d4d,1,0,1,0
bb3f1c,1,0,0,1
00c4bc,1,0,1,0
4c3aad,1,0,1,0
2576bb,1,0,0,1
e89b1b,1,0,0,1
9a6b19,1,0,1,0
6afb71,1,0,1,0
85ef57,1,0,0,1
4927e4,1,0,1,0
3bc2f5,1,0,0,1
e7022a,1,0,1,0
fcc0e4,1,0,1,0
5dc73d,1,0,0,1
f928c4,1,0,0,1
41d2c9,1,0,0,1
30f720,1,0,0,1
dd0f27,1,0,0,1
6244d9,1,0,0,1
0a15e7,1,0,1,0
1d417d,1,0,1,0
d055a6,1,0,1,0
6d561d,1,0,0,1
83d0d2,1,0,0,1
ce38f4,1,0,0,1
7edc72,1,0,0,1
69365c,1,0,1,0
776db4,1,0,1,0
6fe4df,1,0,0,1
ac7950,1,0,0,1
e149ff,1,0,0,1
be024e,1,0,0,1
2c4bed,1,0,0,1
57f534,1,0,1,0
c81487,1,0,0,1
6fb5c1,1,0,1,0
0f450b,1,0,1,0
d70440,1,0,1,0
fdeaac,1,0,0,1
f3106f,1,0,0,1
a3a2ca,1,0,0,1
c250ba,1,0,0,1
d990f0,1,0,1,0
84a769,1,0,1,0
30eef0,1,0,0,1
c1394c,1,0,0,1
d93027,1,0,0,1
b368b4,1,0,1,0
e0cc86,1,0,0,1
408b6c,1,0,0,1
ff3b8f,1,0,1,0
28a79f,1,0,0,1
fa5d12,1,0,1,0
7d5698,1,0,1,0
848d0c,1,0,1,0
c9d1f4,1,0,1,0
26dfb5,1,0,0,1
99d1ed,1,0,1,0
78806e,1,0,0,1
a955fb,1,0,0,1
b0d723,1,0,1,0
009c3b,1,0,0,1
cedf8a,1,0,0,1
4aceb9,1,0,1,0
f9d399,1,0,0,1
943689,1,0,0,1
ecc5b2,1,0,0,1
7153b0,1,0,0,1
b97996,1,0,1,0
524487,1,0,0,1
27e8bc,1,0,0,1
195f85,1,0,0,1
8829e4,1,0,0,1
5aea9d,1,0,1,0
26d819,1,0,1,0
47bf08,1,0,0,1
3924bf,1,0,0,1
8800fb,1,0,0,1
711fab,1,0,1,0
0283aa,1,0,1,0
8c5a3f,1,0,1,0
b7e900,1,0,0,1
264db3,1,0,1,0
2aba7c,1,0,1,0
e9a3b8,1,0,1,0
234c28,1,0,0,1
d9447f,1,0,1,0
58f3e3,1,0,0,1
f4944c,1,0,0,1
ceeb81,1,0,1,0
dfb830,1,0,0,1
a9b40a,1,0,0,1
fd1fd5,1,0,1,0
35d1c3,1,0,0,1
c86f13,1,0,1,0
0e7d49,1,0,1,0
1e7743,1,0,1,0
cc4bfe,1,0,0,1
f8f87e,1,0,0,1
fe7e83,1,0,0,1
570926,1,0,0,1
1f547b,1,0,0,1
ddbfb2,1,0,1,0
ab712a,1,0,1,0
84f25e,1,0,1,0
c3e690,1,0,0,1
fded55,1,0,1,0
227c16,1,0,0,1
317603,1,0,0,1
32640d,1,0,1,0
9defdc,1,0,0,1
da7c4d,1,0,1,0
115169,1,0,1,0
784fb3,1,0,1,0
78d74b,1,0,1,0
6c0c6d,1,0,1,0
fd2136,1,0,1,0
62ae8f,1,0,0,1
647499,1,0,1,0
82bf98,1,0,0,1
a0995e,1,0,0,1
c23316,1,0,0,1
7dc144,1,0,1,0
336b91,1,0,1,0
563844,1,0,0,1
821683,1,0,0,1
66a74c,1,0,0,1
f062b1,1,0,0,1
622346,1,0,1,0
3f120a,1,0,1,0
11b6c3,1,0,1,0
860a8f,1,0,1,0
2b168f,1,0,1,0
85c7ad,1,0,1,0
fd53be,1,0,0,1
6672a3,1,0,1,0
1d047f,1,0,1,0
d7c46d,1,0,1,0
60171e,1,0,1,0
6aae9e,1,0,1,0
c959d7,1,0,1,0
d240b8,1,0,0,1
10e182,1,0,0,1
4471a4,1,0,0,1
f3de09,1,0,1,0
620f0e,1,0,1,0
2e4a7d,1,0,0,1
568552,1,0,1,0
db6276,1,0,0,1
68785b,1,0,0,1
0b56a4,1,0,1,0
325414,1,0,1,0
7ae1ce,1,0,0,1
13f5e1,1,0,1,0
444c19,1,0,1,0
9c5485,1,0,0,1
cd5ac2,1,0,0,1
99f75f,1,0,1,0
cd9f8f,1,0,1,0
b4610f,1,0,1,0
aa28c7,1,0,1,0
0497a3,1,0,0,1
36f0a7,1,0,0,1
b4b2b5,1,0,1,0
8c3a96,1,0,0,1
73a979,1,0,1,0
d7e81a,1,0,0,1
a07408,1,0,0,1
d97d3c,1,0,0,1
ed613f,1,0,0,1
0f016e,1,0,1,0
ec6f02,1,0,0,1
719e67,1,0,0,1
533edb,1,0,0,1
31c574,1,0,1,0
e1f887,1,0,1,0
3eab4e,1,0,0,1
95aad5,1,0,0,1
0274ba,1,0,1,0
21c99e,1,0,1,0
74a760,1,0,0,1
d2f750,1,0,0,1
157287,1,0,0,1
16e94b,1,0,0,1
322ef9,1,0,0,1
955435,1,0,0,1
350593,1,0,0,1
b55d6b,1,0,1,0
daa08a,1,0,0,1
c0eacd,1,0,1,0
1f69b7,1,0,1,0
76e9f2,1,0,1,0
357c59,1,0,0,1
fb3564,1,0,1,0
e24c7e,1,0,1,0
9a2f8e,1,0,1,0
22734b,1,0,1,0
5a43c0,1,0,0,1
b54645,1,0,0,1
04ab93,1,0,1,0
9a71f4,1,0,1,0
ba8565,1,0,0,1
9c28a9,1,0,0,1
7fcf8a,1,0,0,1
3dd412,1,0,1,0
296592,1,0,0,1
885d8e,1,0,1,0
a3fea9,1,0,0,1
76cd20,1,0,1,0
69731b,1,0,1,0
173a2d,1,0,1,0
8075a2,1,0,0,1
7a3fe0,1,0,1,0
8e40e5,1,0,1,0
954403,1,0,1,0
78a5e9,1,0,0,1
21d0cf,1,0,1,0
ffaa89,1,0,0,1
849104,1,0,1,0
7865c6,1,0,0,1
be3406,1,0,1,0
dd0fdc,1,0,1,0
f355f7,1,0,1,0
607a1b,1,0,1,0
91cd32,1,0,1,0
60caea,1,0,1,0
2e896a,1,0,1,0
130e64,1,0,0,1
3cf5b4,1,0,1,0
ddcd6b,1,0,1,0
f6c59d,1,0,0,1
3f9583,1,0,1,0
acac21,1,0,1,0
b37ef9,1,0,1,0
08072f,1,0,1,0
4a29d5,1,0,1,0
c5f6e9,1,0,1,0
87a82c,1,0,1,0
a7d86b,1,0,0,1
4c0b99,1,0,1,0
ef7125,1,0,0,1
cb7a46,1,0,0,1
c8de07,1,0,1,0
ffec21,1,0,1,0
039900,1,0,1,0
d3414a,1,0,1,0
2de2fe,1,0,1,0
210578,1,0,0,1
a404f9,1,0,0,1
658700,1,0,1,0
8e5f4d,1,0,0,1
db3fa6,1,0,1,0
0dcb71,1,0,1,0
c830b9,1,0,1,0
402cf1,1,0,0,1
e82b0b,1,0,0,1
4c6a10,1,0,0,1
3c11d2,1,0,1,0
49c891,1,0,1,0
91f8bb,1,0,0,1
44be12,1,0,1,0
109e93,1,0,0,1
34e4da,1,0,1,0
7bdf76,1,0,0,1
adec68,1,0,0,1
7a209a,1,0,1,0
dc64ab,1,0,1,0
c12d8e,1,0,1,0
7ed41a,1,0,0,1
697311,1,0,1,0
c34027,1,0,1,0
bb42ab,1,0,1,0
d8fc98,1,0,1,0
489f34,1,0,1,0
73925b,1,0,1,0
ed6160,1,0,1,0
070b5a,1,0,0,1
268aed,1,0,0,1
4a4d87,1,0,1,0
64f807,1,0,1,0
6df72a,1,0,0,1
2a5d0a,1,0,1,0
5676ea,1,0,0,1
1f95d1,1,0,0,1
088aa1,1,0,0,1
c1d93b,1,0,0,1
2029e0,1,0,0,1
da5fc1,1,0,0,1
86adec,1,0,1,0
c682ff,1,0,0,1
7e0ca8,1,0,1,0
5bb0e0,1,0,0,1
015cbc,1,0,0,1
7aa7e5,1,0,0,1
680e92,1,0,1,0
cdb841,1,0,1,0
21c12d,1,0,0,1
cad852,1,0,0,1
bc75ed,1,0,0,1
18dc63,1,0,1,0
73e0de,1,0,1,0
d61c09,1,0,1,0
08e6e3,1,0,0,1
b40046,1,0,1,0
e0e72b,1,0,1,0
5d3bdd,1,0,0,1
c25451,1,0,0,1
83c9c7,1,0,0,1
a83a4f,1,0,0,1
04ffb9,1,0,0,1
a07126,1,0,1,0
c26cf0,1,0,1,0
c79de5,1,0,0,1
749265,1,0,0,1
db1349,1,0,0,1
462ad1,1,0,0,1
c3aaed,1,0,1,0
7263da,1,0,0,1
57571a,1,0,1,0
240529,1,0,0,1
0b3c81,1,0,0,1
6bbdb0,1,0,1,0
19a851,1,0,1,0
e9ccc7,1,0,0,1
4a3423,1,0,0,1
fbf364,1,0,1,0
fc37fd,1,0,0,1
40fd24,1,0,0,1
e32e7b,1,0,0,1
5bda3b,1,0,1,0
b1832e,1,0,0,1
066638,1,0,1,0
2738b8,1,0,0,1
1b5f8a,1,0,0,1
b1d48f,1,0,1,0
d15463,1,0,0,1
bd235b,1,0,0,1
1fb187,1,0,1,0
28e7e8,1,0,1,0
2049ba,1,0,0,1
d0486b,1,0,0,1
f6ae75,1,0,1,0
163d41,1,0,1,0
606263,1,0,0,1
8d3ffc,1,0,0,1
dd94c3,1,0,1,0
8b7f85,1,0,0,1
bb09cc,1,0,1,0
aab53f,1,0,0,1
da6dc3,1,0,1,0
c289f9,1,0,0,1
41278a,1,0,0,1
a0cde0,1,0,1,0
c3c5d0,1,0,0,1
8f4594,1,0,0,1
6fd6de,1,0,1,0
03c6bf,1,0,1,0
23fcc9,1,0,0,1
204b55,1,0,0,1
b7bd98,1,0,0,1
bc04ec,1,0,0,1
fc8a4e,1,0,0,1
35a88d,1,0,1,0
4afc33,1,0,1,0
d3de9a,1,0,0,1
0a21c8,1,0,0,1
01c2ef,1,0,1,0
890085,1,0,1,0
c74018,1,0,1,0
545d6a,1,0,0,1
425173,1,0,0,1
d39f2e,1,0,1,0
0c8c87,1,0,0,1
df5410,1,0,1,0
1f084e,1,0,0,1
5c747c,1,0,0,1
dfe3d2,1,0,1,0
aa8edc,1,0,0,1
2d5792,1,0,0,1
0e367e,1,0,0,1
edec53,1,0,1,0
0e0c45,1,0,1,0
5104b6,1,0,1,0
a9a754,1,0,1,0
106608,1,0,1,0
f785be,1,0,0,1
916ae4,1,0,1,0
2f5907,1,0,0,1
6e59e9,1,0,0,1
3bd82a,1,0,1,0
4f7910,1,0,1,0
42807c,1,0,0,1
8f45b8,1,0,1,0
7b739c,1,0,0,1
955ea2,1,0,0,1
02437f,1,0,0,1
5a8579,1,0,0,1
5ab735,1,0,0,1
fe6874,1,0,0,1
79dba8,1,0,1,0
7427fa,1,0,1,0
69be9f,1,0,0,1
2e5c9f,1,0,0,1
122748,1,0,0,1
fc63b9,1,0,1,0
39b94f,1,0,0,1
c2bb4e,1,0,1,0
0c8737,1,0,0,1
ef8a50,1,0,1,0
535423,1,0,1,0
1f0d14,1,0,1,0
ca30bc,1,0,1,0
900fb6,1,0,1,0
cb0350,1,0,0,1
2803c3,1,0,1,0
469b5d,1,0,0,1
0033f2,1,0,1,0
ce0762,1,0,0,1
25564f,1,0,0,1
2682ef,1,0,1,0
55b2dd,1,0,1,0
5f1127,1,0,0,1
590d39,1,0,0,1
9b3aba,1,0,1,0
44439e,1,0,1,0
a7a16e,1,0,0,1
cfbec0,1,0,0,1
e141bf,1,0,1,0
